Avg,Left before being seen,FIPS,Facility ID,State,County Name,FIPS_code,PCTPOVALL_2020
189,1,44005,410006,RI,NEWPORT,44005,9.5
98,1,28099,250043,MS,NESHOBA,28099,18.9
,,29189,263303,MO,ST. LOUIS,29189,9.1
166,0,42101,390026,PA,PHILADELPHIA,42101,19.4
94,,20145,171345,KS,PAWNEE,20145,14.9
149,0,48053,670108,TX,BURNET,48053,9.5
191,2,55133,520103,WI,WAUKESHA,55133,4.2
87,0,31095,281319,NE,JEFFERSON,31095,9.9
160,1,55119,521324,WI,TAYLOR,55119,9.6
179,3,13091,110092,GA,DODGE,13091,21.4
167,1,26081,230038,MI,KENT,26081,11.1
104,0,31019,280134,NE,BUFFALO,31019,9.5
91,1,54001,511300,WV,BARBOUR,54001,20.8
,,17165,141324,IL,SALINE,17165,15.3
188,2,17031,140258,IL,COOK,17031,12.9
210,2,42101,390174,PA,PHILADELPHIA,42101,19.4
,,1129,11300,AL,WASHINGTON,1129,17.5
208,2,13185,110122,GA,LOWNDES,13185,20.3
164,0,12081,100213,FL,MANATEE,12081,10.9
,,22023,190307,LA,CAMERON,22023,13.1
74,0,28155,250020,MS,WEBSTER,28155,15.7
108,2,47069,441320,TN,HARDEMAN,47069,22
,,48399,451310,TX,RUNNELS,48399,14.3
145,0,51017,491300,VA,BATH,51017,11.2
92,0,54027,511311,WV,HAMPSHIRE,54027,13.7
174,3,48027,670080,TX,BELL,48027,14.7
143,1,34001,310047,NJ,ATLANTIC,34001,13.8
,,26099,230264,MI,MACOMB,26099,9.2
172,2,35055,321310,NM,TAOS,35055,18.9
212,4,1089,10131,AL,MADISON,1089,10.5
,1,30101,271328,MT,TOOLE,30101,15.8
113,1,39095,360259,OH,LUCAS,39095,17.5
110,2,48115,450489,TX,DAWSON,48115,18.7
163,0,34025,310034,NJ,MONMOUTH,34025,5.9
132,0,50025,471300,VT,WINDHAM,50025,11.3
114,0,48201,670008,TX,HARRIS,48201,15.9
199,1,36065,330044,NY,ONEIDA,36065,12.4
110,,17157,141348,IL,RANDOLPH,17157,12
135,,17067,141305,IL,HANCOCK,17067,11.2
146,1,12031,100307,FL,DUVAL,12031,15.2
,,72081,400010,PR,LARES,,
180,2,17115,140166,IL,MACON,17115,12.8
136,1,40039,371323,OK,CUSTER,40039,12.8
196,1,24031,210057,MD,MONTGOMERY,24031,6.7
,,19177,161337,IA,VAN BUREN,19177,14.4
105,0,12091,100223,FL,OKALOOSA,12091,9.6
,,53019,501322,WA,FERRY,53019,18.4
183,3,41067,380021,OR,WASHINGTON,41067,7.5
179,0,47157,440228,TN,SHELBY,47157,19.1
136,,6059,50744,CA,ORANGE,6059,9
82,1,8067,60117,CO,LA PLATA,8067,10
134,1,39033,361325,OH,CRAWFORD,39033,12.1
104,,31081,281320,NE,HAMILTON,31081,6.7
255,1,36055,330226,NY,MONROE,36055,13.9
140,0,36119,330304,NY,WESTCHESTER,36119,7.6
124,0,18003,150150,IN,ALLEN,18003,11.4
139,1,17159,140147,IL,RICHLAND,17159,11.9
,,25025,223302,MA,SUFFOLK,25025,16.5
141,0,6085,50380,CA,SANTA CLARA,6085,6.6
137,1,30081,271340,MT,RAVALLI,30081,11.3
131,1,27035,240075,MN,CROW WING,27035,8.5
,,17101,141344,IL,LAWRENCE,17101,16.5
108,,8007,61328,CO,ARCHULETA,8007,9.4
173,1,12015,100047,FL,CHARLOTTE,12015,9.8
379,5,39049,360085,OH,FRANKLIN,39049,15.4
125,1,45087,420108,SC,UNION,45087,14.9
146,1,20037,171376,KS,CRAWFORD,20037,16.6
74,,38095,351331,ND,TOWNER,38095,9.8
,,4013,33302,AZ,MARICOPA,4013,11.6
229,2,33011,300020,NH,HILLSBOROUGH,33011,7.1
144,2,26163,230244,MI,WAYNE,26163,20
117,1,18107,150022,IN,MONTGOMERY,18107,10.8
204,1,12086,100187,FL,MIAMI-DADE,12086,15
192,1,42003,390002,PA,ALLEGHENY,42003,10.5
147,,39045,360072,OH,FAIRFIELD,39045,7.5
109,2,45071,420053,SC,NEWBERRY,45071,16.4
,,17169,141333,IL,SCHUYLER,17169,11.7
168,1,42081,391301,PA,LYCOMING,42081,13.2
110,,31029,281351,NE,CHASE,31029,8.2
,,22071,190300,LA,ORLEANS,22071,21.1
,,6107,50546,CA,TULARE,6107,17.1
298,2,25025,220110,MA,SUFFOLK,25025,16.5
169,6,28027,250042,MS,COAHOMA,28027,39.6
96,1,48177,450235,TX,GONZALES,48177,14.3
140,0,33009,301302,NH,GRAFTON,33009,8.6
67,,15003,121304,HI,HONOLULU,15003,8
161,1,55101,520059,WI,RACINE,55101,9.4
206,2,6037,50239,CA,LOS ANGELES,6037,13.2
93,1,15001,121302,HI,HAWAII,15001,12.2
199,2,44007,410004,RI,PROVIDENCE,44007,12.4
121,1,55137,521303,WI,WAUSHARA,55137,10.5
99,,20137,171348,KS,NORTON,20137,12.9
191,3,38017,350011,ND,CASS,38017,9.7
313,2,24005,210015,MD,BALTIMORE,24005,8.9
190,1,48167,450018,TX,GALVESTON,48167,9.9
73,,39125,361300,OH,PAULDING,39125,9.3
53,,22057,191325,LA,LAFOURCHE,22057,14.5
208,2,25017,220175,MA,MIDDLESEX,25017,7.1
88,1,20113,170075,KS,MCPHERSON,20113,7.7
248,3,1055,10040,AL,ETOWAH,1055,15.6
98,0,46035,430013,SD,DAVISON,46035,10.7
172,2,25005,220074,MA,BRISTOL,25005,10.1
121,1,28145,250006,MS,UNION,28145,13.5
143,2,6033,51317,CA,LAKE,6033,15.9
114,0,49013,460019,UT,DUCHESNE,49013,10.6
,,72035,400013,PR,CAYEY,,
204,1,12115,100087,FL,SARASOTA,12115,8.7
126,1,48043,451378,TX,BREWSTER,48043,14
165,1,42107,390030,PA,SCHUYLKILL,42107,12.7
118,1,48181,670076,TX,GRAYSON,48181,13.6
170,0,16005,130028,ID,BANNOCK,16005,12.2
155,1,17031,140206,IL,COOK,17031,12.9
159,1,26057,230030,MI,GRATIOT,26057,13.7
162,2,20091,170104,KS,JOHNSON,20091,4.6
128,2,48281,451323,TX,LAMPASAS,48281,10
251,3,41047,380051,OR,MARION,41047,12.1
134,1,41007,381320,OR,CLATSOP,41007,10.5
149,2,40071,370006,OK,KAY,40071,15.3
190,1,17111,140116,IL,MC HENRY,17111,6.3
117,0,48013,450165,TX,ATASCOSA,48013,14.9
180,2,51590,490075,VA,DANVILLE CITY,51590,22.1
,1,2188,21310,AK,NORTHWEST ARTIC BOROUGH,2188,18.5
105,0,38051,351321,ND,MCINTOSH,38051,12.2
80,0,27091,240166,MN,MARTIN,27091,9.9
326,4,17031,140150,IL,COOK,17031,12.9
196,0,36023,330175,NY,CORTLAND,36023,11.7
340,1,13089,110010,GA,DE KALB,13089,15.8
151,1,45031,420010,SC,DARLINGTON,45031,18.9
112,,20163,171311,KS,ROOKS,20163,9.6
138,1,18081,150001,IN,JOHNSON,18081,6.7
196,2,6071,50245,CA,SAN BERNARDINO,6071,14.3
112,1,19147,161357,IA,PALO ALTO,19147,9.5
117,0,26147,230031,MI,ST. CLAIR,26147,12.4
176,3,22057,190004,LA,LAFOURCHE,22057,14.5
139,,46107,431302,SD,POTTER,46107,9.4
126,5,29155,260070,MO,PEMISCOT,29155,35.3
120,0,39107,360058,OH,MERCER,39107,5.5
,,28075,250081,MS,LAUDERDALE,28075,22.5
292,7,29510,260032,MO,ST. LOUIS CITY,29510,20.8
149,,19153,160101,IA,POLK,19153,11.5
202,3,41005,380038,OR,CLACKAMAS,41005,6.8
94,,54075,511314,WV,POCAHONTAS,54075,18.1
,,40077,370172,OK,LATIMER,40077,15.9
158,1,34023,310039,NJ,MIDDLESEX,34023,7.4
208,2,48029,450697,TX,BEXAR,48029,15
,,19107,161315,IA,KEOKUK,19107,13.7
123,,38105,351334,ND,WILLIAMS,38105,9.6
137,0,55087,520009,WI,OUTAGAMIE,55087,6.6
138,2,19163,160104,IA,SCOTT,19163,12.1
130,1,40047,370016,OK,GARFIELD,40047,11.8
110,2,1051,10034,AL,ELMORE,1051,11.5
74,1,29123,261302,MO,MADISON,29123,16.3
109,0,8041,60130,CO,EL PASO,8041,9.1
57,,36003,331301,NY,ALLEGANY,36003,15.1
,0,19019,161335,IA,BUCHANAN,19019,8.3
,,40061,371335,OK,HASKELL,40061,19.4
224,2,51683,490045,VA,MANASSAS CITY,51683,7.9
142,1,39153,360027,OH,SUMMIT,39153,12.1
108,,30085,271341,MT,ROOSEVELT,30085,23.8
,,48303,453306,TX,LUBBOCK,48303,15.8
144,1,15003,120006,HI,HONOLULU,15003,8
190,1,27139,240104,MN,SCOTT,27139,4.3
164,1,47147,440065,TN,ROBERTSON,47147,9.2
90,0,20095,171378,KS,KINGMAN,20095,9.8
,,12086,103301,FL,MIAMI-DADE,12086,15
,,66010,650001,GU,GUAM,,
130,0,27041,240030,MN,DOUGLAS,27041,7.4
228,2,34013,310002,NJ,ESSEX,34013,14.3
242,5,17031,140179,IL,COOK,17031,12.9
167,1,13059,110074,GA,CLARKE,13059,24.6
180,1,55089,520027,WI,OZAUKEE,55089,4.3
196,2,53073,500030,WA,WHATCOM,53073,11.7
180,,5125,40161,AR,SALINE,5125,8.2
109,0,55017,520017,WI,CHIPPEWA,55017,9.4
69,,19075,161303,IA,GRUNDY,19075,5.5
137,1,20173,170200,KS,SEDGWICK,20173,13.4
200,2,21071,180005,KY,FLOYD,21071,28.3
213,3,39089,360218,OH,LICKING,39089,9.8
122,1,12087,101313,FL,MONROE,12087,10.2
112,3,28093,250012,MS,MARSHALL,28093,22.7
,,20173,170183,KS,SEDGWICK,20173,13.4
,,72099,400111,PR,MOCA,,
97,,27081,241339,MN,LINCOLN,27081,8.7
,,72141,400130,PR,UTUADO,,
156,1,37129,340141,NC,NEW HANOVER,37129,10.2
145,0,55123,521348,WI,VERNON,55123,11.9
195,2,5119,40036,AR,PULASKI,5119,15.3
88,0,40083,371317,OK,LOGAN,40083,11
142,0,55093,521349,WI,PIERCE,55093,7.3
,,15003,120011,HI,HONOLULU,15003,8
138,1,28085,250057,MS,LINCOLN,28085,18.7
93,0,48035,451385,TX,BOSQUE,48035,12.5
110,1,17055,141321,IL,FRANKLIN,17055,15.5
181,2,17199,140184,IL,WILLIAMSON,17199,13.9
170,2,6097,50174,CA,SONOMA,6097,7.8
92,0,26131,231309,MI,ONTONAGON,26131,14.7
228,1,26049,230197,MI,GENESEE,26049,18.3
119,0,27145,241349,MN,STEARNS,27145,10.6
104,0,46079,431300,SD,LAKE,46079,9.9
,,42077,390321,PA,LEHIGH,42077,11.7
251,2,53033,500008,WA,KING,53033,7.6
157,2,37105,340020,NC,LEE,37105,15.4
108,2,40001,370178,OK,ADAIR,40001,22.3
,,48057,451356,TX,CALHOUN,48057,12.4
178,5,6037,50091,CA,LOS ANGELES,6037,13.2
190,1,13057,110008,GA,CHEROKEE,13057,6.7
114,1,40125,370149,OK,POTTAWATOMIE,40125,16
181,1,36065,330245,NY,ONEIDA,36065,12.4
96,1,22127,190090,LA,WINN,22127,22.6
,,40151,371341,OK,WOODS,40151,15.1
90,1,28127,250124,MS,SIMPSON,28127,21.2
176,1,48049,450587,TX,BROWN,48049,15.6
118,1,27047,240043,MN,FREEBORN,27047,10
101,0,28113,250097,MS,PIKE,28113,26.5
,,22019,191307,LA,CALCASIEU,22019,16.6
,,8015,61322,CO,CHAFFEE,8015,9.6
173,1,15001,120019,HI,HAWAII,15001,12.2
170,2,12131,100081,FL,WALTON,12131,11.4
,,6089,50697,CA,SHASTA,6089,13.9
72,2,29027,260209,MO,CALLAWAY,29027,11.4
230,4,6075,50454,CA,SAN FRANCISCO,6075,10
117,0,55049,521352,WI,IOWA,55049,7.2
132,1,36071,330135,NY,ORANGE,36071,10.6
181,1,36071,330264,NY,ORANGE,36071,10.6
155,1,39101,360011,OH,MARION,39101,14.3
180,2,53061,500026,WA,SNOHOMISH,53061,7.1
,,46121,430084,SD,TODD,46121,42.5
141,0,51171,491305,VA,SHENANDOAH,51171,10.1
271,6,17031,140088,IL,COOK,17031,12.9
185,2,36079,330273,NY,PUTNAM,36079,5.7
173,1,51015,490018,VA,AUGUSTA,51015,8.3
131,1,1101,10024,AL,MONTGOMERY,1101,20.4
169,2,6081,50113,CA,SAN MATEO,6081,5.5
109,0,6037,50742,CA,LOS ANGELES,6037,13.2
242,1,26163,230020,MI,WAYNE,26163,20
158,0,6065,50701,CA,RIVERSIDE,6065,11.2
154,4,13069,110089,GA,COFFEE,13069,23.1
,0,40109,370206,OK,OKLAHOMA,40109,15.2
148,1,50011,470024,VT,FRANKLIN,50011,8.9
273,2,24033,210062,MD,PRINCE GEORGES,24033,9.5
139,3,5043,40051,AR,DREW,5043,18.4
,,4003,31301,AZ,COCHISE,4003,14.6
132,1,19035,161362,IA,CHEROKEE,19035,9
,,8073,61306,CO,LINCOLN,8073,15.6
154,2,53015,500041,WA,COWLITZ,53015,11.9
180,3,29105,260059,MO,LACLEDE,29105,16.3
95,0,,161300,IA,OBRIEN,,
109,0,48209,670131,TX,HAYS,48209,9.6
214,3,45063,420073,SC,LEXINGTON,45063,10.4
176,1,12069,100057,FL,LAKE,12069,9.2
106,0,18023,151316,IN,CLINTON,18023,10
324,7,29510,260105,MO,ST. LOUIS CITY,29510,20.8
229,0,48215,450128,TX,HIDALGO,48215,23.9
,0,48113,450889,TX,DALLAS,48113,13.7
,,6073,50515,CA,SAN DIEGO,6073,9.5
,,18099,151300,IN,MARSHALL,18099,9.3
104,1,36025,331305,NY,DELAWARE,36025,12.8
145,1,29189,260176,MO,ST. LOUIS,29189,9.1
154,1,34017,310025,NJ,HUDSON,34017,13.1
153,2,6037,50278,CA,LOS ANGELES,6037,13.2
112,,31159,281339,NE,SEWARD,31159,6.8
153,1,41029,380075,OR,JACKSON,41029,11.9
168,1,42071,390068,PA,LANCASTER,42071,7.7
144,1,53047,501321,WA,OKANOGAN,53047,19.8
105,,20115,171356,KS,MARION,20115,10.1
,,15003,123301,HI,HONOLULU,15003,8
142,3,41039,380033,OR,LANE,41039,14.5
117,0,36033,330079,NY,FRANKLIN,36033,15.9
141,1,55133,520008,WI,WAUKESHA,55133,4.2
,,72021,400105,PR,BAYAMON,,
212,1,12009,100019,FL,BREVARD,12009,9.9
196,0,12099,100176,FL,PALM BEACH,12099,12
281,2,,90004,DC,THE DISTRICT,,
77,18,27007,240206,MN,BELTRAMI,27007,12.1
85,1,40095,371326,OK,MARSHALL,40095,13.7
152,2,47105,440110,TN,LOUDON,47105,10.6
199,0,42003,390164,PA,ALLEGHENY,42003,10.5
255,6,36081,330128,NY,QUEENS,36081,10.3
90,0,20151,170027,KS,PRATT,20151,9.6
111,1,12097,100110,FL,OSCEOLA,12097,11.8
138,,47111,441305,TN,MACON,47111,16.7
142,0,8125,61309,CO,YUMA,8125,11.5
120,1,2020,20026,AK,ANCHORAGE,2020,8.3
144,1,48089,450370,TX,COLORADO,48089,12.7
104,1,6037,50158,CA,LOS ANGELES,6037,13.2
224,1,48201,450424,TX,HARRIS,48201,15.9
112,1,22073,190011,LA,OUACHITA,22073,23.7
273,2,24033,210051,MD,PRINCE GEORGES,24033,9.5
92,0,31047,281361,NE,DAWSON,31047,8.6
160,3,53025,500033,WA,GRANT,53025,13.6
,,48097,451335,TX,COOKE,48097,11.3
91,1,4013,30139,AZ,MARICOPA,4013,11.6
192,1,45013,420067,SC,BEAUFORT,45013,9.6
218,2,39151,360070,OH,STARK,39151,13.2
286,1,6059,50348,CA,ORANGE,6059,9
126,,48111,451331,TX,DALLAM,48111,11.1
124,3,22003,190106,LA,ALLEN,22003,21.1
162,0,34025,310112,NJ,MONMOUTH,34025,5.9
152,0,55025,521343,WI,DANE,55025,9.6
184,2,47141,440059,TN,PUTNAM,47141,17
,1,30007,271333,MT,BROADWATER,30007,9.1
163,1,47013,440033,TN,CAMPBELL,47013,20
191,1,33017,300018,NH,STRAFFORD,33017,8.2
112,,30047,271325,MT,LAKE,30047,18.3
138,0,55035,520013,WI,EAU CLAIRE,55035,9.8
202,1,39049,360006,OH,FRANKLIN,39049,15.4
,,48029,450780,TX,BEXAR,48029,15
183,1,17031,140049,IL,COOK,17031,12.9
123,1,9011,70007,CT,NEW LONDON,9011,8
136,3,37061,340120,NC,DUPLIN,37061,18.3
,,39049,360247,OH,FRANKLIN,39049,15.4
152,2,48027,450152,TX,BELL,48027,14.7
122,0,53055,501340,WA,SAN JUAN,53055,9.6
207,2,34007,310014,NJ,CAMDEN,34007,12.4
192,2,34039,310027,NJ,UNION,34039,9.2
170,3,13005,111327,GA,BACON,13005,21.1
167,2,1073,10056,AL,JEFFERSON,1073,14.4
173,1,28081,250004,MS,LEE,28081,13.3
147,1,47065,440104,TN,HAMILTON,47065,13.3
226,4,4013,30092,AZ,MARICOPA,4013,11.6
,,19183,161344,IA,WASHINGTON,19183,7.1
191,1,41003,380014,OR,BENTON,41003,15.7
135,1,39043,360025,OH,ERIE,39043,10.9
204,7,42101,390027,PA,PHILADELPHIA,42101,19.4
,,40129,371303,OK,ROGER MILLS,40129,13.5
117,0,18183,150101,IN,WHITLEY,18183,7.2
204,2,18061,151331,IN,HARRISON,18061,8.8
109,1,27105,240022,MN,NOBLES,27105,9.4
106,0,27011,241321,MN,BIG STONE,27011,10.9
117,2,51595,490097,VA,EMPORIA CITY,51595,19.1
164,1,29071,260052,MO,FRANKLIN,29071,9.1
91,,5003,41323,AR,ASHLEY,5003,17.1
,,28077,251305,MS,LAWRENCE,28077,19.1
204,1,36061,330046,NY,NEW YORK,36061,16.3
106,,31047,281313,NE,DAWSON,31047,8.6
159,0,12011,100276,FL,BROWARD,12011,11
241,4,19103,160058,IA,JOHNSON,19103,14.1
168,2,6075,50457,CA,SAN FRANCISCO,6075,10
194,5,6037,50739,CA,LOS ANGELES,6037,13.2
98,1,47091,441304,TN,JOHNSON,47091,18.6
145,1,1073,10139,AL,JEFFERSON,1073,14.4
84,,30085,271308,MT,ROOSEVELT,30085,23.8
90,0,20081,171324,KS,HASKELL,20081,10.2
173,1,54045,510048,WV,LOGAN,54045,22.3
,,18123,151322,IN,PERRY,18123,12.3
101,1,29107,261320,MO,LAFAYETTE,29107,10.4
107,0,29177,261327,MO,RAY,29177,10
186,3,25027,220019,MA,WORCESTER,25027,9.5
168,3,13135,110192,GA,GWINNETT,13135,10.4
144,0,15001,120028,HI,HAWAII,15001,12.2
125,1,18095,151308,IN,MADISON,18095,12.1
,,6087,50714,CA,SANTA CRUZ,6087,10.7
,,53043,501305,WA,LINCOLN,53043,11.4
115,0,55005,521315,WI,BARRON,55005,10
,,30039,271303,MT,GRANITE,30039,12.7
154,2,22051,190039,LA,JEFFERSON,22051,16.1
161,2,6071,50279,CA,SAN BERNARDINO,6071,14.3
128,1,6073,50234,CA,SAN DIEGO,6073,9.5
107,,19015,161372,IA,BOONE,19015,6.9
,,17031,143301,IL,COOK,17031,12.9
198,1,18019,150009,IN,CLARK,18019,8.6
151,2,25005,220073,MA,BRISTOL,25005,10.1
158,2,23003,200018,ME,AROOSTOOK,23003,15.3
202,1,48355,450046,TX,NUECES,48355,17.5
142,1,40027,370008,OK,CLEVELAND,40027,10.8
,,,640001,AS,EASTERN DISTRICT,,
130,0,26003,231308,MI,ALGER,26003,12.1
206,1,36103,330393,NY,SUFFOLK,36103,6.1
110,0,31107,281331,NE,KNOX,31107,13.6
178,1,48329,450133,TX,MIDLAND,48329,9.7
142,2,8085,60006,CO,MONTROSE,8085,10.4
344,1,6037,50373,CA,LOS ANGELES,6037,13.2
114,1,36043,331311,NY,HERKIMER,36043,12.1
,,29510,263301,MO,ST. LOUIS CITY,29510,20.8
71,0,46109,431339,SD,ROBERTS,46109,17.8
214,5,6071,50709,CA,SAN BERNARDINO,6071,14.3
181,1,37035,340116,NC,CATAWBA,37035,11.6
134,1,39109,360368,OH,MIAMI,39109,8
154,1,48237,450241,TX,JACK,48237,13.6
81,0,5127,41305,AR,SCOTT,5127,17.5
129,1,24023,210017,MD,GARRETT,24023,12.8
111,1,23027,201312,ME,WALDO,23027,11.6
224,6,37119,340053,NC,MECKLENBURG,37119,11
102,2,48003,450144,TX,ANDREWS,48003,9.2
101,0,20113,171358,KS,MCPHERSON,20113,7.7
288,2,17031,140172,IL,COOK,17031,12.9
352,0,13121,110079,GA,FULTON,13121,13
108,0,16049,131315,ID,IDAHO,16049,13.1
101,,48391,451317,TX,REFUGIO,48391,15.3
137,,35007,321307,NM,COLFAX,35007,17.2
198,5,17143,140209,IL,PEORIA,17143,14.2
207,2,53035,500039,WA,KITSAP,53035,8.3
150,0,30053,271320,MT,LINCOLN,30053,17.9
214,1,25001,220012,MA,BARNSTABLE,25001,7.7
212,2,29099,260081,MO,JEFFERSON,29099,8.9
142,2,48491,670043,TX,WILLIAMSON,48491,5.6
131,1,39139,360118,OH,RICHLAND,39139,12.7
116,,46023,431315,SD,CHARLES MIX,46023,24
220,1,48113,450021,TX,DALLAS,48113,13.7
88,1,6063,51327,CA,PLUMAS,6063,13.5
228,2,21227,180013,KY,WARREN,21227,18.7
143,1,49035,460003,UT,SALT LAKE,49035,7
112,0,49035,460060,UT,SALT LAKE,49035,7
,,12125,101303,FL,UNION,12125,20.7
123,0,42003,390157,PA,ALLEGHENY,42003,10.5
54,,23021,201301,ME,PISCATAQUIS,23021,14.6
186,0,32003,290053,NV,CLARK,32003,13.2
179,1,51185,490060,VA,TAZEWELL,51185,16.4
123,1,28091,250085,MS,MARION,28091,19.2
114,1,41045,380052,OR,MALHEUR,41045,19.5
194,7,48201,450803,TX,HARRIS,48201,15.9
148,1,18077,150069,IN,JEFFERSON,18077,12.7
119,0,20173,170204,KS,SEDGWICK,20173,13.4
228,3,48113,450051,TX,DALLAS,48113,13.7
116,,8071,61321,CO,LAS ANIMAS,8071,16.4
125,0,37059,340187,NC,DAVIE,37059,9.6
186,2,26025,230075,MI,CALHOUN,26025,15.1
98,0,20113,170105,KS,MCPHERSON,20113,7.7
188,2,12057,100173,FL,HILLSBOROUGH,12057,11.9
162,1,41071,380037,OR,YAMHILL,41071,8.7
73,1,40081,371316,OK,LINCOLN,40081,13.8
158,1,47187,440029,TN,WILLIAMSON,47187,4.1
258,2,36081,330055,NY,QUEENS,36081,10.3
128,1,22021,190184,LA,CALDWELL,22021,21.4
157,2,47125,440035,TN,MONTGOMERY,47125,10.8
,,48453,450808,TX,TRAVIS,48453,10.2
148,1,18039,150026,IN,ELKHART,18039,9.8
125,2,5057,40153,AR,HEMPSTEAD,5057,18.7
280,5,,90011,DC,THE DISTRICT,,
136,1,6065,50102,CA,RIVERSIDE,6065,11.2
119,0,20109,171326,KS,LOGAN,20109,9.1
,,21099,181314,KY,HART,21099,22.1
190,,48029,670054,TX,BEXAR,48029,15
180,1,12095,100006,FL,ORANGE,12095,12.7
120,,39103,361303,OH,MEDINA,39103,5.9
108,0,38055,351303,ND,MCLEAN,38055,8.4
185,1,6065,50054,CA,RIVERSIDE,6065,11.2
109,,27089,241337,MN,MARSHALL,27089,7.9
188,2,6075,50047,CA,SAN FRANCISCO,6075,10
101,0,4007,31314,AZ,GILA,4007,16.7
227,1,25021,220100,MA,NORFOLK,25021,5.9
99,0,38037,351314,ND,GRANT,38037,13.5
180,2,1097,10090,AL,MOBILE,1097,17.6
136,1,48113,450822,TX,DALLAS,48113,13.7
170,1,39061,360163,OH,HAMILTON,39061,12.7
172,0,12086,100183,FL,MIAMI-DADE,12086,15
88,0,40149,371325,OK,WASHITA,40149,14.7
158,1,51041,490136,VA,CHESTERFIELD,51041,6.6
222,3,13153,110069,GA,HOUSTON,13153,10.8
125,0,42065,390199,PA,JEFFERSON,42065,11
159,0,36105,330386,NY,SULLIVAN,36105,12.7
244,1,6059,50168,CA,ORANGE,6059,9
156,0,27163,240066,MN,WASHINGTON,27163,4.4
137,1,18033,150045,IN,DE KALB,18033,8.8
141,,28063,250060,MS,JEFFERSON,28063,30.8
,,48447,451339,TX,THROCKMORTON,48447,13.5
186,1,17031,140252,IL,COOK,17031,12.9
96,0,12045,100313,FL,GULF,12045,15.1
155,1,48121,450743,TX,DENTON,48121,6.9
,,48255,451364,TX,KARNES,48255,17.5
155,,6033,51329,CA,LAKE,6033,15.9
72,0,36105,331303,NY,SULLIVAN,36105,12.7
,,53039,501315,WA,KLICKITAT,53039,14
145,1,53065,501326,WA,STEVENS,53065,15
,,6019,50708,CA,FRESNO,6019,17.1
100,0,20185,171323,KS,STAFFORD,20185,11
132,0,9015,70003,CT,WINDHAM,9015,10.4
181,1,17195,140043,IL,WHITESIDE,17195,9.1
,,6085,53305,CA,SANTA CLARA,6085,6.6
,,48501,451308,TX,YOAKUM,48501,10.8
139,1,8123,60001,CO,WELD,8123,8.9
233,5,17031,140181,IL,COOK,17031,12.9
,,6037,50411,CA,LOS ANGELES,6037,13.2
120,,48285,451346,TX,LAVACA,48285,10.6
213,4,24025,210006,MD,HARFORD,24025,6.2
98,0,55091,521307,WI,PEPIN,55091,9.1
252,4,53009,500072,WA,CLALLAM,53009,13.3
101,0,42081,391300,PA,LYCOMING,42081,13.2
208,2,27053,240004,MN,HENNEPIN,27053,9.3
119,0,46135,430012,SD,YANKTON,46135,10.4
222,0,42091,390195,PA,MONTGOMERY,42091,5.6
286,2,48113,450044,TX,DALLAS,48113,13.7
109,1,5031,40118,AR,CRAIGHEAD,5031,16.8
108,1,30031,271389,MT,GALLATIN,30031,8.8
,,,400007,PR,HUMACAO,,
,,72013,400117,PR,ARECIBO,,
65,0,15009,121308,HI,MAUI,15009,9.5
125,1,21161,180019,KY,MASON,21161,15.7
118,2,29510,260210,MO,ST. LOUIS CITY,29510,20.8
133,,56029,531310,WY,PARK,56029,8.2
,,6041,50510,CA,MARIN,6041,6
210,2,35009,320022,NM,CURRY,35009,14.9
176,0,12061,100105,FL,INDIAN RIVER,12061,8.7
179,1,45019,420065,SC,CHARLESTON,45019,11.9
156,2,51071,491302,VA,GILES,51071,10.7
123,1,47185,440192,TN,WHITE,47185,13.8
195,1,6067,50108,CA,SACRAMENTO,6067,12.5
102,,45041,420066,SC,FLORENCE,45041,17.1
117,1,48193,451392,TX,HAMILTON,48193,14.7
145,4,6037,50588,CA,LOS ANGELES,6037,13.2
120,0,55121,521302,WI,TREMPEALEAU,55121,7.3
,,6089,51305,CA,SHASTA,6089,13.9
,,30071,271312,MT,PHILLIPS,30071,14.9
172,3,6077,50122,CA,SAN JOAQUIN,6077,13.9
139,2,6085,50125,CA,SANTA CLARA,6085,6.6
123,0,20075,171322,KS,HAMILTON,20075,10.4
178,2,20177,170086,KS,SHAWNEE,20177,10.5
,,6067,50674,CA,SACRAMENTO,6067,12.5
126,1,5137,41310,AR,STONE,5137,20.1
148,0,12101,100256,FL,PASCO,12101,11.4
177,1,12033,100093,FL,ESCAMBIA,12033,13.5
,,29075,261328,MO,GENTRY,29075,13
143,1,39147,360089,OH,SENECA,39147,10.4
136,2,42111,390112,PA,SOMERSET,42111,11.7
102,,19121,161326,IA,MADISON,19121,7.5
98,3,48113,450874,TX,DALLAS,48113,13.7
141,2,1025,10091,AL,CLARKE,1025,19.5
,,35035,320058,NM,OTERO,35035,15.5
246,1,34035,310048,NJ,SOMERSET,34035,4.8
159,4,28047,250019,MS,HARRISON,28047,16.8
,,6037,50717,CA,LOS ANGELES,6037,13.2
178,1,13077,110229,GA,COWETA,13077,8.6
,,9003,73300,CT,HARTFORD,9003,10.7
162,1,48141,670120,TX,EL PASO,48141,17.6
,1,48199,670134,TX,HARDIN,48199,10.4
198,,4013,30146,AZ,MARICOPA,4013,11.6
154,1,51710,490046,VA,NORFOLK CITY,51710,17.6
145,4,6095,50101,CA,SOLANO,6095,9.3
,,12037,101305,FL,FRANKLIN,12037,19.1
180,3,29091,260078,MO,HOWELL,29091,18.4
